status_id,user_id,created_at,screen_name,text,source,reply_to_status_id,reply_to_user_id,reply_to_screen_name,is_quote,is_retweet,favourites_count,retweet_count,country_code,place_full_name,place_type,followers_count,friends_count,account_lang,account_created_at,verified,lang;;;;
"1243689258235449346,75595131,2020-03-28T00:00:00Z,TulancingoMpio,""Estas son las acciones adicionales que anunció el Gobernador del Estado el Lic. Omar Fayad Meneses, para frenar el contagio del #coronavirus como parte del #OperativoEscudo, ahora que estamos en la fase 2 de esta contingencia por el #COVID19. https://t.co/exf7xsstxD"",TweetDeck,,,,FALSE,FALSE,1319,0,,,,4088,188,,2009-09-19T17:15:19Z,FALSE,es";;;;
"1243689258222673920,3178201218,2020-03-28T00:00:00Z,usapinglacson,""ICYMI: Iginiit ni Sen @iampinglacson ang #COVID19 mass testing, bago maging huli ang lahat.";;;;
;;;;
When we say mass testing, we do not refer to all 100M+ Filipinos. It’s only the most vulnerable: those over 60;;;;
;;;;
"https://t.co/dP5c2vmfPL https://t.co/oRiyI23Fen"",TweetDeck,,,,FALSE,FALSE,1277,2,,,,6692,542,,2015-04-28T13:52:28Z,FALSE,en";;;;
1243689258197692418,175447500,2020-03-28T00:00:00Z,DiarioExtraEc,#Covid19: La actriz Evangeline Lilly no quiere someterse a la cuarentena porque prefiere la “libertad sobre la vida”.,Twitter for Advertisers,,,,FALSE,FALSE,1175,13,,,,120025,325,,2010-08-06T16:48:47Z,FALSE,es;;;;
"1243689258159915010,902989876227911680,2020-03-28T00:00:00Z,ROINJNews,""Survey: As a result of the #COVID19 outbreak, nearly all of #NJ's nonprofits (96%) are expecting significant or moderate changes to their operations moving forward. / @NJ_NonProfits @CNJG #coronavirus https://t.co/cDnCBVGX9f"",TweetDeck,,,,FALSE,FALSE,5433,0,,,,3995,2267,,2017-08-30T20:22:18Z,FALSE,en";;;;
"1243689258092761090,2355919591,2020-03-28T00:00:00Z,YoungKimCA,""1,000 hospital beds and 800 Navy medical personnel will be made available to support Los Angeles hospitals. This will allow hospitals to focus on the treatment of #COVID19 patients. Thank you, @USNavy for your help during this national emergency.";;;;
"https://t.co/7U3OcoBvzP"",TweetDeck,,,,FALSE,FALSE,254,1,,,,12190,224,,2014-02-22T06:41:55Z,TRUE,en";;;;
"1243689258084380676,884528405110247424,2020-03-28T00:00:00Z,LAGOTADERRAMADA,""La verdad es una gran idea. ";;;;
;;;;
"#OtraGotaDerramada #México #PartidosPolíticos #Covid19 #Dinero https://t.co/5ucPiB2oRx"",TweetDeck,,,,FALSE,FALSE,55,0,,,,5708,186,,2017-07-10T21:43:00Z,FALSE,es";;;;
"1243689257950220295,519652849,2020-03-28T00:00:00Z,DipCiudadanoMX,""Porque la salud de las y los poblanos es primero, @MaiellaGomez mantiene activo su trabajo de atención ciudadana a distancia 📱💻, sumándose a las recomendaciones para evitar la propagación del #COVID19 🦠.";;;;
;;;;
"Aquí más información. 👇 https://t.co/fAE2Pnprhn"",Twitter Media Studio,,,,FALSE,FALSE,3919,0,,,,59890,163,,2012-03-09T17:15:18Z,TRUE,es";;;;
"1243689257950007298,2749764192,2020-03-28T00:00:00Z,LaJornadaMaya,""#NoTeLoPierdas | El presentador de @latelateshow, @JKCorden, transmitirá una edición especial del talkshow 'HomeFest', con invitados especiales haciendo streaming desde sus casas alrededor del mundo.";;;;
;;;;
#Entérate | #Espectáculos | #COVID19 ;;;;
;;;;
"https://t.co/K0SZq3wgZA"",TweetDeck,,,,FALSE,FALSE,1690,31,,,,11893,1635,,2014-08-20T17:47:21Z,TRUE,es";;;;
"1243689257929019393,186532039,2020-03-28T00:00:00Z,dirtransitopue,""Ante la actual #Fase2 de #COVID19 no debemos escatimar las medidas y protocolos establecidos. 🤲🧼 ";;;;
;;;;
#QuédateEnCasa y recuerda que nuestra mejor defensa es la prevención. ;;;;
;;;;
"En Puebla y todo México seguimos en la batalla contra la contingencia. 👨‍👩‍👧‍👦 https://t.co/66UbBTmPXq"",TweetDeck,,,,FALSE,FALSE,40,1,,,,178330,68,,2010-09-03T18:20:21Z,FALSE,es";;;;
"1243689257853571072,1107647261239111680,2020-03-28T00:00:00Z,ElExtremoSur,""#ElExtremoSur La #Europa enferma que dejará la crisis del #COVID19";;;;
"Por Luis Rivas https://t.co/p46sYZrMR5"",Twitter Web App,,,,FALSE,FALSE,15,0,,,,665,659,,2019-03-18T14:17:40Z,FALSE,es";;;;
"1243689257702690817,2963716598,2020-03-28T00:00:00Z,ajplusespanol,""Una victoria para la comunidad sorda: gracias a un amparo, el Gobierno de México ha comenzado a transmitir las conferencias sobre el #COVID19 en lengua de señas mexicana. https://t.co/gnGG0UNBEU"",Twitter Media Studio,,,,FALSE,FALSE,18025,19,,,,114149,668,,2015-01-07T18:44:40Z,TRUE,es";;;;
1243689257576718336,213453523,2020-03-28T00:00:00Z,AhKimPechMX,La Organización Mundial de la Salud (OMS) insisten en la necesidad de seguir las medidas preventivas y evitar la alarma social. #informacion #coronavirus #Covid19 #medidas #proteccion #higiene #limpieza #saludpublica #prevencion https://t.co/yNaCus8POp,Twitter Web App,,,,FALSE,FALSE,170,0,,,,1825,128,,2010-11-08T23:40:56Z,FALSE,es;;;;
1243689257564332042,408430079,2020-03-28T00:00:00Z,ADIS_NSW,Need some extra help to manage your alcohol consumption whilst self-isolating #COVID19? Track your drinking and set goals to reduce your alcohol use and improve your #health. Download #DrinksMeter from your app store,Twitter for Advertisers,,,,FALSE,FALSE,1884,1,,,,1997,1471,,2011-11-09T12:15:27Z,FALSE,en;;;;
"1243689257362788352,19563358,2020-03-28T00:00:00Z,techreview_es,""#LoMásLeídoMarzo | La inmunidad de grupo: ¿qué es y cómo puede combatir al coronavirus?";;;;
https://t.co/3D0VBiI18U;;;;
"#COVID19 #Coronavirus https://t.co/L18xE2i1CI"",TweetDeck,,,,FALSE,FALSE,13589,6,,,,27461,265,,2009-01-26T22:41:17Z,TRUE,es";;;;
1243689257341980674,110942823,2020-03-28T00:00:00Z,Vertele,#AnatomíaDeGrey  acorta su temporada 16 y prescinde de los capítulos que no grabó por el #COVID19 https://t.co/5SIrjUyZJ1,TweetDeck,,,,FALSE,FALSE,1987,0,,,,344854,1267,,2010-02-03T08:35:47Z,TRUE,es;;;;
"1243689257320972290,19059272,2020-03-28T00:00:00Z,ktnewsonline,""การระบาดของ #COVID19 สร้างความหวาดหวั่นให้แก่ผู้คนในหลายพื้นที่ทั่วโลก รัฐบาลหลายประเทศร่วมกับองค์การอนามัยโลกต่างเฝ้าระวังและสร้างความตระหนักรู้จากสถานการณ์แพร่ระบาดผ่านข้อมูลข่าวสารต่างๆ";;;;
;;;;
#กรุงเทพธุรกิจ #กรุงเทพธุรกิจออนไลน์;;;;
"https://t.co/8fOAI1VJ2U"",TweetDeck,,,,FALSE,FALSE,77,2,,,,760683,694,,2009-01-16T08:16:31Z,TRUE,th";;;;
"1243689257274724353,2856430632,2020-03-28T00:00:00Z,FilmyFocus,""#Chiranjeevi spends good time during isolation-Picture Inside.!";;;;
;;;;
"@KChiruTweets #Covid19 #coronavirusindia #21daysLockdown #IndiaFightsCorona  #Acharya, #chiranjeevi, #Chiru152, #Coronavirus, #COVID19,#Megastar, #MegastarChiranjeevi"",Twitter for Advertisers,,,,FALSE,FALSE,15,1,,,,4216,162,,2014-10-15T08:23:14Z,FALSE,en";;;;
"1243689257257930752,885107065,2020-03-28T00:00:00Z,TrishaWWMT,""Medical marijuana businesses say many of their patients have underlying health conditions, which can make COVID-19 even more dangerous. #WestMichigan #COVID19 #marijuana https://t.co/nQj1Ck2qcj"",TweetDeck,,,,FALSE,FALSE,22753,0,,,,480,451,,2012-10-16T19:16:02Z,FALSE,en";;;;
"1243689257253965824,288376842,2020-03-28T00:00:00Z,escandalamx,""Joven gay que se fue de fiesta en cuarentena y contrajo #Covid19 dice que siente un dolor indescriptible ";;;;
;;;;
¡Manas quédense en casa, si pueden quédense en casa!;;;;
;;;;
"https://t.co/G0kJi7nome https://t.co/o1GGKA088v"",TweetDeck,,,,FALSE,FALSE,18095,1,,,,148596,3088,,2011-04-26T19:02:09Z,FALSE,es";;;;
"1243689257228615680,273567345,2020-03-28T00:00:00Z,SevenLetter,"".@Forbes details how companies are tweaking their business model during #COVID19 to help employees and provide customers with the goods and services they need: https://t.co/GvMOjbeuJq As we all navigate these uncharted waters, creativity becomes a necessity for communication."",Twitter Web App,,,,FALSE,FALSE,44,0,,,,758,463,,2011-03-28T18:54:52Z,FALSE,en";;;;
1243689257199448067,860252856829587457,2020-03-28T00:00:00Z,IMSS_SanLuis,No difundas información falsa sobre el COVID-19 (Coronavirus). Consulta fuentes oficiales. #PrevenciónCoronavirus #Coronavirus #COVID19 https://t.co/hibc4VWlnX,TweetDeck,,,,FALSE,FALSE,300,0,,,,1003,41,,2017-05-04T22:00:38Z,FALSE,es;;;;
"1243689257182457856,902070872881512448,2020-03-28T00:00:00Z,MreportTH,""ภาคเอกชน เสนอแนวทางการดำเนินการและข้อเสนอแนะ เพื่อหยุดยั้งการแพร่ระบาดของ COVID-19 #โควิด19 #กกร #อุตสาหกรรมไทย #โลจิสติกส์ #ห่วงโซ่การผลิต #COVID19 #Mreport #สำนักข่าวอุตสาหกรรม";;;;
"https://t.co/nxLY8Cs5xR"",Twitter for Advertisers,,,,FALSE,FALSE,0,0,,,,1315,6,,2017-08-28T07:30:30Z,FALSE,th";;;;
"1243689257182449666,222592054,2020-03-28T00:00:00Z,lavozfrontera,""⚾ La #LMP sostuvo su 2da asamblea ordinaria del año en la que analizaron los posibles escenarios por la contingencia del #covid19";;;;
;;;;
"https://t.co/FwUZjnuUgq"",TweetDeck,,,,FALSE,FALSE,2659,0,,,,8283,328,,2010-12-03T21:31:52Z,FALSE,es";;;;
1243689257148928001,28558205,2020-03-28T00:00:00Z,TRICARE,Do you think you have #COVID19 symptoms but you’re not sure what to do? Follow these steps and learn more: https://t.co/sfu9Yjj6GD #Coronavirus https://t.co/gAOBJg4tWo,Twitter Media Studio,,,,FALSE,FALSE,1679,2,,,,35525,956,,2009-04-03T13:08:54Z,TRUE,en;;;;
"1243689257136316419,180748385,2020-03-28T00:00:00Z,orfonline,""#Covid19 underscores the necessity for digitisation and digital infrastructures for healthcare systems.";;;;
;;;;
Taiwan is an illustrative case in point. ;;;;
;;;;
"From Pratnashree Basu. https://t.co/O4e6lWXl1v"",TweetDeck,,,,FALSE,FALSE,267,3,,,,58088,155,,2010-08-20T11:19:22Z,TRUE,en";;;;
"1243689256809308162,3244597728,2020-03-28T00:00:00Z,turbotenant,""We have created an updated resource page with content, helpful articles, and links for you to stay educated and prepared with your rentals and the rental market through the #COVID19 crisis - we will continue to update this page frequently: https://t.co/jSkZeMEcMC https://t.co/xXEuvaR4YC"",HubSpot,,,,FALSE,FALSE,593,0,,,,823,820,,2015-06-14T00:44:32Z,FALSE,en";;;;
"1243689259334320130,927156282,2020-03-28T00:00:00Z,cadena_noticias,""#Internacional | Pruebas de #Covid_19 limitadas en #SanDiego";;;;
;;;;
#Coronavirus ;;;;
;;;;
"https://t.co/K3EHrubIYG https://t.co/PVFOXThtja"",TweetDeck,,,,FALSE,FALSE,41,1,,,,2530,309,,2012-11-05T08:26:25Z,FALSE,es";;;;
"1243689257375543296,2806150862,2020-03-28T00:00:00Z,ECU911NuevaLoja,""#QuédateEnCasa | El #Covid_19 puede vivir en una superficie varios días. Por eso la importancia de tomar todas las precauciones y medidas de higiene para evitar ser contagiado.";;;;
;;;;
#ActivadosPorLaSalud;;;;
"#JuntosEcuador🇪🇨 https://t.co/wgISNkZXSI"",TweetDeck,,,,FALSE,FALSE,1058,0,,,,6530,594,,2014-09-12T20:36:01Z,FALSE,es";;;;
"1243689257136312321,704495653,2020-03-28T00:00:00Z,ElCandelazoNews,""Maduro aseguró que el paciente fallecido por #Covid_19 asistió tarde a una clínica";;;;
;;;;
Lee más #ElCandelazo 🔥 ;;;;
"👉 https://t.co/k37sdDacR2"",TweetDeck,,,,FALSE,FALSE,826,0,,,,112763,7271,,2012-07-19T06:25:42Z,FALSE,es";;;;
"1243689259950723072,81963817,2020-03-28T00:00:00Z,MundoEjecutivo,""¿Cómo se comportan los consumidores ante el #Covid_19? ";;;;
;;;;
"https://t.co/k8g1AHLcd7"",TweetDeck,,,,FALSE,FALSE,6270,0,,,,23170,1777,,2009-10-13T00:05:53Z,FALSE,es";;;;
"1243689258164109317,1077111296,2020-03-28T00:00:00Z,ECU911Machala1,""#QuédateEnCasa | La jornada de trabajo presencial se encuentra suspendida, por lo que se ha adoptado varias modalidades como el #TeletrabajoEc. Conoce más sobre esta medida. 👇";;;;
 ;;;;
#JuntosEcuador;;;;
#PrevenciónEsSalud;;;;
"#Covid_19 #Covid_19ec https://t.co/19xoIKiNzu"",TweetDeck,,,,FALSE,FALSE,2657,1,,,,30473,292,,2013-01-10T16:55:59Z,FALSE,es";;;;
"1243689257593692162,313578086,2020-03-28T00:00:00Z,Gober_LosRios,""¡#QuédateEnCasa, pero recuerda mantenerla ventilada! Recuerda seguir las recomendaciones y mantenerte informado de las mismas en canales oficiales. ";;;;
#ActivadosPorLaSalud ;;;;
#JuntosEcuador🇪🇨;;;;
"#Covid_19 https://t.co/lCHguYeC1b"",TweetDeck,,,,FALSE,FALSE,4599,3,,,,13033,735,,2011-06-08T21:43:23Z,FALSE,es";;;;
"1243689258147176449,1323368180,2020-03-28T00:00:00Z,ECU911SDT,""#QuédateEnCasa | Toma precauciones, algunas personas no presentan síntomas, pueden tener el virus y no saberlo.";;;;
;;;;
Necesitamos tomar las medidas para no convertirnos en agentes transmisores del #Covid_19.;;;;
;;;;
#ActivadosPorLaSalud;;;;
"#JuntosEcuador🇪🇨 https://t.co/VVGeAUlIHj"",TweetDeck,,,,FALSE,FALSE,2384,0,,,,26515,724,,2013-04-02T22:09:40Z,FALSE,es";;;;
"1243689260189749248,888404662038261762,2020-03-28T00:00:00Z,ElUniversalOax,""#Entérate | 📢 El Hospital Regional de Alta Especialidad de Oaxaca (HRAEO) informó que partir de este 28 de marzo, se suspenderán las consultas externas, para evitar la propagación del #Covid_19 🏥 https://t.co/TF6GOxDcON"",TweetDeck,,,,FALSE,FALSE,589,1,,,,7321,351,,2017-07-21T14:25:51Z,FALSE,es";;;;
"1243689260147867648,313306238,2020-03-28T00:00:00Z,LNER,""From Monday 30th March 2020, we'll see further alterations made to our timetable to ensure our key routes are protected for essential travel during the #Covid_19 outbreak.";;;;
;;;;
"Please check here for the latest information prior to travelling: https://t.co/axnnoQkZQy. https://t.co/gL6WvRjWbv"",Twitter Media Studio,,,,FALSE,FALSE,62929,5,,,,183654,66,,2011-06-08T13:15:43Z,TRUE,en";;;;
"1243689259275628554,153825949,2020-03-28T00:00:00Z,ministeriosalud,""Además de conocer sus síntomas y medidas de prevención, encuentra en https://t.co/b6NxTzntBS todas las medidas y actualización permanente de casos confirmados de #COVID_19 a nivel nacional. ";;;;
;;;;
#CuidémonosEntreTodos;;;;
"#PlanCoronavirus https://t.co/r2yVjdCHOw"",Twitter for Advertisers,,,,FALSE,FALSE,19759,12,,,,321578,2494,,2010-06-09T16:38:56Z,TRUE,es";;;;
"1243689259221110785,52408284,2020-03-28T00:00:00Z,sanvicentefund,""Durante la atención el equipo humano de nuestros Hospitales utiliza estos elementos, apóyanos, necesitamos los suficientes para su cuidado durante #COVID_19.  🤲🏻👨🏻‍⚕";;;;
;;;;
Apóyanos en https://t.co/1N762e4584 o en la cuenta de ahorros Bancolombia 10159070359;;;;
;;;;
#Gracias ;;;;
"#COVID_19 https://t.co/Li5ESaaQQE"",TweetDeck,,,,FALSE,FALSE,3410,7,,,,14572,526,,2009-06-30T14:28:00Z,FALSE,es";;;;
1243689257908219905,147728180,2020-03-28T00:00:00Z,ecoanalitica,Lecciones ante la propagación del #coronavirus para trabajar con menos riesgos desde casa. #COVID_19 https://t.co/eZIM5gtUKr (Vía @BancoMundial) https://t.co/9FNRYdqziG,TweetDeck,,,,FALSE,FALSE,2924,2,,,,186202,351,,2010-05-24T22:21:01Z,TRUE,es;;;;
1243689258851811329,217110533,2020-03-28T00:00:00Z,Diario_Pontev,🚨 El Gobierno prohíbe despedir durante la crisis del #coronavirus https://t.co/2c0z2qWD29,TweetDeck,,,,FALSE,FALSE,79,2,,,,15962,120,,2010-11-18T16:22:59Z,FALSE,es;;;;
1243689258084417540,1143980291905720322,2020-03-28T00:00:00Z,MiamiMundo,Médico en Nueva York: Nunca me había sentido tan profundamente triste y angustiada #coronavirus #medicos #NuevaYork https://t.co/DkNzi5Mxm4,TweetDeck,,,,FALSE,FALSE,7397,5,,,,49490,46036,,2019-06-26T20:32:10Z,FALSE,es;;;;
"1243689260126998535,88957440,2020-03-28T00:00:00Z,Imagen_Mx,""#QueNoSeTePase | 🇺🇸 Trump promulga megaplan económico para EU ante el #coronavirus https://t.co/6ARJkVXWmv   ";;;;
;;;;
"Fue aprobado por el Congreso estadunidense por un monto de 2 billones de dólares. https://t.co/3k4xe48evF"",TweetDeck,,,,FALSE,FALSE,3634,0,,,,292146,269,,2009-11-10T16:01:41Z,TRUE,es";;;;
"1243689259766177793,80937256,2020-03-28T00:00:00Z,Terra,""#Coronavírus: Isolamento vertical pode multiplicar mortes 10x, diz estudo https://t.co/tJ1aZTCNil"",TweetDeck,,,,FALSE,FALSE,16,8,,,,3037829,550,,2009-10-08T20:37:06Z,TRUE,pt";;;;
"1243689259711762439,553736072,2020-03-28T00:00:00Z,OaxacaPolitico,""Conductor de Foro TV da positivo a #coronavirus, días antes tuvo al aire";;;;
;;;;
Colegas del conductor seguraron que Esteban Arce se encuentra estable y guardará absoluto reposo.;;;;
"https://t.co/Z0u2zC3A43"",TweetDeck,,,,FALSE,FALSE,104,0,,,,11983,160,,2012-04-14T18:26:00Z,TRUE,es";;;;
"1243689257203404800,104667895,2020-03-28T00:00:00Z,DineroEnImagen,""Es importante no creer en #FakeNews del #coronavirus ";;;;
;;;;
"https://t.co/0M0P7GzvWV"",TweetDeck,,,,FALSE,FALSE,741,0,,,,144747,387,,2010-01-14T01:15:54Z,TRUE,es";;;;
"1243689258122125312,15109904,2020-03-28T00:00:00Z,ABCNews4,""Time on campus was cut short for many college students across the country this semester.";;;;
;;;;
Do you think schools should refund students for expenses such as meals and room and board?;;;;
;;;;
https://t.co/cz7UGOBgM3;;;;
;;;;
"#coronavirus"",TweetDeck,,,,FALSE,FALSE,5153,0,,,,96022,6934,,2008-06-13T18:13:19Z,TRUE,en";;;;
"1243689260311404544,21118985,2020-03-28T00:00:00Z,EdWeekTeacher,""Homeschooling isn't a decision to be taken on lightly, but the #coronavirus just changed the calculus, writes @MQ_McShane. #EWopinion https://t.co/0xt3oPSoYX"",TweetDeck,,,,FALSE,FALSE,1120,1,,,,272869,2407,,2009-02-17T19:14:13Z,FALSE,en";;;;
"1243689259908755456,82608449,2020-03-28T00:00:00Z,DiarioPresente,""El #coronavirus podría escasear los condones";;;;
"➡️ https://t.co/uNSueCfgkk https://t.co/KFaE4M9APn"",TweetDeck,,,,FALSE,FALSE,6316,3,,,,146046,3121,,2009-10-15T12:46:02Z,FALSE,es";;;;
"1243689259883610112,15346572,2020-03-28T00:00:00Z,OnlineSentinel,""Portland clinic to resume services after closure for quarantine #coronavirus";;;;
"https://t.co/sPGE1CzWT1"",TweetDeck,,,,FALSE,FALSE,316,0,,,,7404,200,,2008-07-07T21:13:58Z,FALSE,en";;;;
1243689259782946816,189374982,2020-03-28T00:00:00Z,SSP_SLP,Si quieres información u orientación sobre el #Coronavirus llama al 800 123 88-88 https://t.co/HJzm9M349V,TweetDeck,,,,FALSE,FALSE,7,0,,,,145902,73,,2010-09-11T02:41:45Z,TRUE,es;;;;
"1243689259770548225,135323871,2020-03-28T00:00:00Z,PublicaFM,""Vía ";;;;
0;;;;
 | Educación en el hogar durante el #coronavirus.;;;;
"#Italia se encuentra en cuarentena, pero el semestre aún continúa. ¿Cómo hace la profesora Anna Lampert para que sus alumnos se mantengan activos en sus clases en línea? Esta es su rutina creativa de educación. https://t.co/Lc456PE8oK"",Twitter Media Studio,,,,FALSE,FALSE,1078,4,,,,198388,818,,2010-04-21T00:25:08Z,FALSE,es";;;;
"1243689259766132736,824565311437410305,2020-03-28T00:00:00Z,ViralTabNews,""This is the moment supporters for an Omani top-flight club chant “corona corona” referring to the coronavirus potentially stopping the league prematurely crowning their side champions";;;;
https://t.co/At6XiqyTIF;;;;
"#coronavirus #fans"",TweetDeck,,,,FALSE,FALSE,19,0,,,,86,527,,2017-01-26T10:31:04Z,FALSE,en";;;;
"1243689259636125696,13918492,2020-03-28T00:00:00Z,fox5dc,""Woman denied Lupus medication, thanked for 'sacrifice' for #coronavirus patients  https://t.co/F9qkw3tyFJ"",TweetDeck,,,,FALSE,FALSE,18049,3,,,,297586,5969,,2008-02-24T23:13:59Z,TRUE,en";;;;
"1243689259439194112,180888396,2020-03-28T00:00:00Z,DavidJOberly,""Nation-State Hackers Using COVID-19 Fears to Spread Malware #coronavirus #cybersecurity #privacy #security #databreach #infosec #biometrics #business #data #tech #technology #compliance #ransomware #CCPA #BIPA #TCPA #IoT #news";;;;
;;;;
"https://t.co/pXAxplhkVS"",Buffer,,,,FALSE,FALSE,513,7,,,,1048,258,,2010-08-20T19:12:14Z,FALSE,en";;;;
"1243689259401383936,1325165059,2020-03-28T00:00:00Z,diariosur_oem,""Mexicanos ingeniosos, sacan a la venta la veladora que te hace el """"milagrito"""" y te ayuda a protegerte del #coronavirus ";;;;
"https://t.co/FhJsZbR4DY"",TweetDeck,,,,FALSE,FALSE,2022,0,,,,3009,1661,,2013-04-03T18:06:40Z,FALSE,es";;;;
"1243689259380494337,886022745351487489,2020-03-28T00:00:00Z,FLBATsA,""Be vigilant. Don't let Disaster Capitalists use #Coronavirus crisis to convince people they don't need public schools. Kids need real schools with real teachers. We have to make sure they're still around &amp";;;;
"https://t.co/nkPi75pto3 #TBATs @VirginiaBATs https://t.co/7GRbhWnidb"",TweetDeck,,,,FALSE,FALSE,1636,5,,,,583,580,,2017-07-15T00:40:58Z,FALSE,en";;;;
